config,arm,seed,participation_rate,basin,honest_given_rating,attacks_attempted_stored,total_ratings_final_ep,mean_score_stored,attacks_attempted,attacks_blocked,hold_rate,rho_defined,rho_stored,rho_recomputed,rho_matches_stored,mae_stored,score_std,n_distinct_scores,qual_std,n_score_points,rescore_ok
c8,B,12,1.0,honest-dominant,1.0,0,2000,0.6654048362908335,0,0,,1,0.5414167588547428,0.5414167588547428,1,0.17875385344732841,0.08884657853258891,400,0.12266628813573002,400,1
c8,B,13,1.0,honest-dominant,1.0,0,2000,0.2814060957742196,0,0,,1,-0.8155363471021694,-0.8155363471021694,1,0.511605320079137,0.09900942288518172,400,0.12266628813573002,400,1
c8,B,14,1.0,honest-dominant,1.0,0,2000,0.568858537686704,0,0,,1,0.4499201245007781,0.4499201245007781,1,0.22972036223257988,0.055415096321792395,400,0.12266628813573002,400,1
c8,B,15,0.89555,honest-dominant,1.0,0,1852,0.8169657540733113,0,0,,1,0.9370554815967599,0.9370554815967599,1,0.03248476534714894,0.12959387961364893,400,0.12266628813573002,400,1
c8,B,16,0.995325,honest-dominant,1.0,0,1993,0.45955379009975433,0,0,,1,-0.20649747810923816,-0.20649747810923816,1,0.3450986011680369,0.06027078025409507,400,0.12266628813573002,400,1
c8,B,17,1.0,honest-dominant,1.0,0,2000,0.6132899034464454,0,0,,1,0.5008771304820655,0.5008771304820655,1,0.20533797169909512,0.06591580449967306,400,0.12266628813573002,400,1
c8,B,18,1.0,honest-dominant,1.0,0,2000,0.6547681526616161,0,0,,1,0.6994241839011492,0.6994241839011492,1,0.16261894904336763,0.07360110806055294,400,0.12266628813573002,400,1
c8,B,19,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c8,B,20,1.0,honest-dominant,0.971,0,2000,0.2513351246977535,0,0,,1,-0.8799883749273433,-0.8799883749273433,1,0.5386566678835443,0.11033484046868182,400,0.12266628813573002,400,1
c8,B,21,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,B,22,0.9985,honest-dominant,1.0,0,2000,0.6842287286236479,0,0,,1,0.7783162394764966,0.7783162394764966,1,0.13515954759682125,0.08250708754186944,400,0.12266628813573002,400,1
c8,B,23,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c8,B,24,1.0,honest-dominant,1.0,0,2000,0.188785809581536,0,0,,1,-0.924798904993156,-0.924798904993156,1,0.594403173909608,0.12775893499698046,400,0.12266628813573002,400,1
c8,B,25,1.0,honest-dominant,1.0,0,2000,0.3656133988570616,0,0,,1,-0.700500253126582,-0.700500253126582,1,0.43444541207247694,0.07706096334436108,400,0.12266628813573002,400,1
c8,B,26,1.0,honest-dominant,1.0,0,2000,0.7493043032318902,0,0,,1,0.8909376933605835,0.8909376933605835,1,0.06534302846986448,0.11173167927678715,400,0.12266628813573002,400,1
c8,B,27,1.0,honest-dominant,1.0,0,2000,0.6368263780211217,0,0,,1,0.6974940468377926,0.6974940468377926,1,0.1748319372303396,0.07561717830862412,400,0.12266628813573002,400,1
c8,B,28,0.999975,honest-dominant,1.0,0,2000,0.5328714782972652,0,0,,1,0.15861192882455513,0.15861192882455513,1,0.2776467246227164,0.06116398119703791,400,0.12266628813573002,400,1
c8,B,29,0.99755,honest-dominant,1.0,0,1993,0.28362297258906305,0,0,,1,-0.8323280145500909,-0.8323280145500909,1,0.507863887182317,0.09395567314016405,400,0.12266628813573002,400,1
c9,A,0,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,1,0.1121,honest-dominant,1.0,0,198,0.2291835433737175,0,0,,1,-0.5997922487015543,-0.5997922487015543,1,0.5507358731867985,0.1417703405989566,400,0.12266628813573002,400,1
c9,A,2,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,3,0.07145,honest-dominant,1.0,0,219,0.7171885660123485,0,0,,1,0.5895728706427786,0.5895728706427786,1,0.10921466936934957,0.16263252337264206,391,0.12266628813573002,400,1
c9,A,4,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,5,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,6,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,7,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,8,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,9,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,10,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,11,0.9966,honest-dominant,1.0,0,1976,0.7672216239586671,0,0,,1,0.9053424708904431,0.9053424708904431,1,0.055575683218085904,0.11592949389473137,400,0.12266628813573002,400,1
c9,A,12,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,13,0.106275,honest-dominant,1.0,0,227,0.2569173587384779,0,0,,1,-0.6555475971724823,-0.6555475971724823,1,0.5424134954236413,0.13784774678936673,400,0.12266628813573002,400,1
c9,A,14,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,15,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,16,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,17,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,18,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,19,0.723075,honest-dominant,1.0,0,1443,0.8096439647114583,0,0,,1,0.9294673091706823,0.9294673091706823,1,0.03404861856227341,0.13200461051141674,400,0.12266628813573002,400,1
c9,A,20,0.1155,honest-dominant,1.0,0,281,0.7674688901543105,0,0,,1,0.7010325689535558,0.7010325689535558,1,0.08448323778531584,0.14844875580468866,400,0.12266628813573002,400,1
c9,A,21,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,22,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,23,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,24,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,25,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,26,0.070475,honest-dominant,1.0,0,181,0.747970612478733,0,0,,1,0.583749085931787,0.583749085931787,1,0.11011855332880623,0.1623006942368976,400,0.12266628813573002,400,1
c9,A,27,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,28,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,A,29,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,B,0,1.0,honest-dominant,1.0,0,2000,0.3921242388925529,0,0,,1,-0.6375836723979524,-0.6375836723979524,1,0.4106738795249174,0.0710531253569283,400,0.12266628813573002,400,1
c9,B,1,0.975275,honest-dominant,1.0,0,1949,0.8113071493839501,0,0,,1,0.9377638610241313,0.9377638610241313,1,0.031850673226372764,0.12960604001480092,400,0.12266628813573002,400,1
c9,B,2,0.99995,honest-dominant,1.0,0,2000,0.1911441909406683,0,0,,1,-0.9238878367989799,-0.9238878367989799,1,0.5920851858437094,0.1272164457155133,400,0.12266628813573002,400,1
c9,B,3,1.0,honest-dominant,1.0,0,2000,0.7622558250149823,0,0,,1,0.9059608497553109,0.9059608497553109,1,0.06071183671765954,0.1140434711824984,400,0.12266628813573002,400,1
c9,B,4,0.998125,honest-dominant,1.0,0,1997,0.2941064177044508,0,0,,1,-0.8167920424502652,-0.8167920424502652,1,0.49395716749434165,0.09111500335040337,400,0.12266628813573002,400,1
c9,B,5,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c9,B,6,1.0,honest-dominant,1.0,0,2000,0.7347204626593486,0,0,,1,0.8683006768792305,0.8683006768792305,1,0.08749747686745128,0.09989087289523281,400,0.12266628813573002,400,1
c9,B,7,1.0,honest-dominant,1.0,0,2000,0.2013072946388942,0,0,,1,-0.9138960868505428,-0.9138960868505428,1,0.5831482997709927,0.12296109752340736,400,0.12266628813573002,400,1
c9,B,8,1.0,honest-dominant,1.0,0,2000,0.22208899025150353,0,0,,1,-0.9008079425496408,-0.9008079425496408,1,0.5653590866515608,0.11863432554343933,400,0.12266628813573002,400,1
c9,B,9,1.0,honest-dominant,1.0,0,2000,0.6217949210563118,0,0,,1,0.5970830442690267,0.5970830442690267,1,0.1997245473700682,0.06912932859483979,400,0.12266628813573002,400,1
c9,B,10,0.999925,honest-dominant,1.0,0,2000,0.188785809581536,0,0,,1,-0.9244490278064237,-0.9244490278064237,1,0.5944790853711153,0.12772545329051893,400,0.12266628813573002,400,1
c9,B,11,0.0,abstention,,400,0,0.5,8000,8000,1.0,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,B,12,1.0,honest-dominant,1.0,0,2000,0.4400352158457556,0,0,,1,-0.2876014850092813,-0.2876014850092813,1,0.3580212047137249,0.059969161188087934,400,0.12266628813573002,400,1
c9,B,13,1.0,honest-dominant,0.984625,0,2000,0.20232775057999394,0,0,,1,-0.9305285658035362,-0.9305285658035362,1,0.5871949267005785,0.12261419878874949,400,0.12266628813573002,400,1
c9,B,14,1.0,honest-dominant,1.0,0,2000,0.7583255290799091,0,0,,1,0.9161824761404758,0.9161824761404758,1,0.056500948622620985,0.11470440391981632,400,0.12266628813573002,400,1
c9,B,15,1.0,honest-dominant,1.0,0,2000,0.5742418779496037,0,0,,1,0.42879567997299983,0.42879567997299983,1,0.23478834875933033,0.056470683482417836,400,0.12266628813573002,400,1
c9,B,16,1.0,honest-dominant,1.0,0,2000,0.311687721623213,0,0,,1,-0.7461877261732885,-0.7461877261732885,1,0.47988499967606285,0.08762944923648597,400,0.12266628813573002,400,1
c9,B,17,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,B,18,0.99975,honest-dominant,1.0,0,2000,0.6351716017207768,0,0,,1,0.6285943037143982,0.6285943037143982,1,0.18278164291388688,0.07484305058610272,400,0.12266628813573002,400,1
c9,B,19,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,B,20,0.999425,honest-dominant,1.0,0,1998,0.8145148310631314,0,0,,1,0.9473414208838805,0.9473414208838805,1,0.029871695554092116,0.1271987394020214,400,0.12266628813573002,400,1
c9,B,21,1.0,honest-dominant,1.0,0,2000,0.4140768794527158,0,0,,1,-0.38919393246207784,-0.38919393246207784,1,0.3678896067462824,0.05696639110891196,400,0.12266628813573002,400,1
c9,B,22,1.0,honest-dominant,1.0,0,2000,0.6471258301855006,0,0,,1,0.7255239720248251,0.7255239720248251,1,0.16435195463715055,0.08077933499662149,400,0.12266628813573002,400,1
c9,B,23,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
c9,B,24,1.0,honest-dominant,1.0,0,2000,0.775785358669468,0,0,,1,0.9051202820017624,0.9051202820017624,1,0.05112334133454213,0.11519240593008194,400,0.12266628813573002,400,1
c9,B,25,1.0,honest-dominant,1.0,0,2000,0.351059037554475,0,0,,1,-0.7261586634916467,-0.7261586634916467,1,0.44294095849517406,0.07818056866530887,400,0.12266628813573002,400,1
c9,B,26,0.0,abstention,,0,0,0.5,0,0,,0,,,1,0.30242684572844797,0.0,1,0.12266628813573002,400,1
c9,B,27,1.0,honest-dominant,1.0,0,2000,0.7710630653744148,0,0,,1,0.9169891061819135,0.9169891061819135,1,0.05190962311791896,0.11649695824216355,400,0.12266628813573002,400,1
c9,B,28,1.0,honest-dominant,1.0,0,2000,0.2835490008682007,0,0,,1,-0.8188262426640165,-0.8188262426640165,1,0.5084723171334751,0.09714675898741736,400,0.12266628813573002,400,1
c9,B,29,1.0,honest-dominant,1.0,0,2000,0.8130772100834565,0,0,,1,0.9397217482609265,0.9397217482609265,1,0.031216140618913996,0.1287636877321209,400,0.12266628813573002,400,1
